ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Pickup_Delay,Distance_km,Road_traffic_density_encoded
0x17e8,HYDRES11DEL01,30,4.7,17.430448,78.418213,17.540448,78.528213,2022-04-02,1900-01-01 17:40:12,1900-01-01 17:44:39,Stormy,Medium,0,Buffet,motorcycle,0,1,0,33,4.45,1.2839750189121126,1.0
0x2d23,RANCHIRES17DEL02,24,4.9,23.374878,85.335739,23.394878,85.355739,2022-03-05,1900-01-01 10:24:32,1900-01-01 10:32:30,Fog,Low,1,Buffet,motorcycle,1,1,0,15,7.966666666666667,-1.1935521069967088,0.0
0x6ca9,MYSRES07DEL03,34,4.1,12.325461,76.632278,12.415461,76.722278,2022-03-08,1900-01-01 18:43:20,1900-01-01 18:55:46,Sandstorms,Medium,0,Snack,motorcycle,0,1,0,47,12.433333333333334,0.7634837160166695,1.0
0x65ee,VADRES20DEL02,20,4.7,22.311358,73.164798,22.331358,73.184798,2022-03-13,1900-01-01 11:16:36,1900-01-01 11:21:31,Fog,High,1,Drinks,scooter,1,1,0,25,4.916666666666667,-1.1916507363408135,2.0
0xca6f,LUDHRES11DEL03,31,4.6,30.893081,75.821495,30.983081,75.911495,2022-02-16,1900-01-01 23:28:27,1900-01-01 23:39:23,Windy,Low,0,Drinks,motorcycle,1,1,3,29,10.933333333333334,0.6225895602305268,0.0
0xc7ac,KOCRES19DEL01,21,5,9.960846,76.293936,10.000846,76.333936,2022-02-17,1900-01-01 14:37:55,1900-01-01 14:47:58,Sandstorms,High,1,Meal,scooter,1,1,0,19,10.05,-0.6187363522855208,2.0
0xd9d5,AURGRES17DEL02,37,4.6,19.876994,75.372353,19.926994,75.422353,2022-02-17,1900-01-01 21:38:33,1900-01-01 21:41:36,Fog,Jam,1,Snack,scooter,1,1,3,32,3.05,-0.3703808580026358,3.0
0xbe8e,RANCHIRES07DEL03,35,4.9,23.359407,85.325055,23.419407,85.385055,2022-03-26,1900-01-01 20:43:54,1900-01-01 20:58:59,Sandstorms,Jam,1,Drinks,motorcycle,1,1,0,33,15.083333333333334,-0.11580886633485706,3.0
0x74ad,BANGRES01DEL02,27,4.8,12.933284,77.615428,13.013284,77.695428,2022-03-04,1900-01-01 17:41:36,1900-01-01 17:54:55,Windy,Medium,1,Drinks,scooter,0,1,3,16,13.316666666666666,0.48365199164909617,1.0
0x9cf8,PUNERES01DEL01,21,4.9,18.569156,73.774723,18.579156,73.784723,2022-03-01,1900-01-01 08:28:26,1900-01-01 08:41:00,Sunny,Low,2,Drinks,motorcycle,0,1,3,20,12.566666666666666,-1.459005255182928,0.0
0xa112,VADRES20DEL02,24,4.9,22.311358,73.164798,22.441358,73.294798,2022-03-02,1900-01-01 23:28:38,1900-01-01 23:37:50,Cloudy,Low,0,Snack,motorcycle,0,1,0,21,9.2,1.782041428378332,0.0
0x1db2,SURRES09DEL03,31,4.9,21.175975,72.795503,21.205975,72.825503,2022-03-15,1900-01-01 21:02:42,1900-01-01 21:09:40,Windy,Jam,1,Buffet,motorcycle,1,1,0,31,6.966666666666667,-0.9183529784155288,3.0
0x9f18,RANCHIRES07DEL02,24,4.8,23.359407,85.325055,23.489407,85.455055,2022-03-20,1900-01-01 17:32:04,1900-01-01 17:41:26,Sunny,Medium,1,Drinks,motorcycle,NaN,1,3,11,9.366666666666667,1.769840679962676,1.0
0x20fd,RANCHIRES19DEL03,39,3.6,23.333017,85.3172,23.423017,85.4072,2022-04-04,1900-01-01 22:56:49,1900-01-01 23:04:15,Fog,Low,1,Buffet,motorcycle,1,1,0,38,7.433333333333334,0.6925981145787895,0.0
0x6c52,JAPRES19DEL02,30,3.8,26.913726,75.75282,27.043726,75.88282,2022-03-16,1900-01-01 18:13:49,1900-01-01 18:22:11,Sandstorms,Medium,1,Buffet,motorcycle,1,1,0,39,8.366666666666667,1.7250122219490076,1.0
0x7614,PUNERES19DEL03,27,4.6,18.563934,73.915367,18.623935,73.975367,2022-03-15,1900-01-01 19:01:37,1900-01-01 19:08:24,Sandstorms,Medium,0,Drinks,motorcycle,1,1,0,24,6.783333333333333,-0.09192489341161808,1.0
0xd7da,KNPRES18DEL03,35,4.5,26.474133,80.3481,26.614133,80.4881,2022-02-18,1900-01-01 22:41:33,1900-01-01 22:57:11,Windy,Low,2,Snack,scooter,1,1,0,28,15.633333333333333,1.9971699409715615,0.0
0x5dc3,COIMBRES19DEL02,34,4.6,11.022298,76.998349,11.152298,77.128349,2022-03-04,1900-01-01 21:36:33,1900-01-01 21:41:27,Windy,Jam,0,Buffet,motorcycle,1,1,0,48,4.9,1.880831824029037,3.0
0xbd44,RANCHIRES16DEL01,23,4.9,23.371292,85.327872,23.481292,85.437872,2022-04-04,1900-01-01 17:30:24,1900-01-01 17:32:34,Sandstorms,Medium,1,Meal,scooter,1,1,0,17,2.1666666666666665,1.2310100713043657,1.0
0x663,INDORES010DEL01,NaN,NaN,22.75004,75.902847,22.82004,75.972847,2022-03-08,Unknown,1900-01-01 23:19:56,NaN,NaN,3,Snack,electric_scooter,1,1,0,23,9.25,0.15744395738099445,1.0
0x53b4,BANGRES13DEL03,38,4.5,12.935662,77.61413,13.025662,77.70413,2022-03-14,1900-01-01 22:42:55,1900-01-01 22:51:10,Windy,Low,2,Snack,electric_scooter,1,1,0,25,8.25,0.7606276574666071,0.0
0x90a8,HYDRES09DEL03,28,4.8,17.431668,78.408321,17.491668,78.468321,2022-03-05,1900-01-01 21:04:44,1900-01-01 21:14:30,Fog,Jam,0,Buffet,motorcycle,1,1,0,26,9.766666666666667,-0.08702045481821091,3.0
0xa99,CHENRES05DEL01,NaN,NaN,13.058616,80.264151,13.098616,80.304151,2022-03-07,Unknown,1900-01-01 16:36:44,NaN,NaN,3,Buffet,scooter,0,1,0,20,9.25,-0.6246169504125799,1.0
0x57a5,RANCHIRES04DEL03,20,4.6,23.359033,85.325347,23.419033,85.385347,2022-03-09,1900-01-01 17:30:46,1900-01-01 17:40:49,Sunny,Medium,1,Snack,motorcycle,1,1,3,11,10.05,-0.11580682021191953,1.0
0x1d47,INDORES04DEL01,35,4.9,22.753659,75.903365,22.763659,75.913365,2022-03-24,1900-01-01 09:17:57,1900-01-01 09:33:13,Sunny,Low,2,Meal,electric_scooter,1,1,0,17,15.266666666666667,-1.4624297461228515,0.0
0x711b,VADRES11DEL02,32,4.9,22.308096,73.167753,22.358096,73.217753,2022-03-24,1900-01-01 17:57:43,1900-01-01 18:04:19,Stormy,Medium,2,Meal,scooter,1,1,0,34,6.6,-0.380524080474688,1.0
0xa2d3,VADRES11DEL01,37,4.9,22.308096,73.167753,22.418096,73.277753,2022-03-12,1900-01-01 22:39:01,1900-01-01 22:48:41,Fog,Low,1,Drinks,scooter,1,1,0,27,9.666666666666666,1.2414807401182768,0.0
0x89bd,HYDRES01DEL01,34,4.9,17.410371,78.437225,17.450371,78.477225,2022-03-05,1900-01-01 15:20:26,1900-01-01 15:26:08,Sunny,Medium,2,Buffet,scooter,1,1,0,18,5.7,-0.6354043755568076,1.0
0x8f3a,COIMBRES02DEL02,33,4.1,11.022477,76.995667,11.072477,77.045667,2022-03-13,1900-01-01 20:11:35,1900-01-01 20:24:12,Fog,Jam,2,Meal,electric_scooter,1,1,3,39,12.616666666666667,-0.3426267002777509,3.0
0x4b75,BANGRES03DEL01,34,4.8,12.979166,77.640709,12.989166,77.650709,2022-03-24,1900-01-01 10:27:18,1900-01-01 10:33:27,Sandstorms,Low,2,Drinks,electric_scooter,0,1,3,23,6.15,-1.4554309004301893,0.0
0x43e9,COIMBRES05DEL01,20,4.2,11.022169,76.999594,11.032169,77.009594,2022-03-15,1900-01-01 08:49:44,1900-01-01 09:04:11,Stormy,Low,0,Drinks,motorcycle,1,1,3,28,14.45,-1.4544650060048923,0.0
0x80c5,BANGRES20DEL03,21,4.8,12.972161,77.596014,13.062161,77.686014,2022-03-02,1900-01-01 21:19:29,1900-01-01 21:31:04,Stormy,Jam,2,Buffet,motorcycle,1,1,3,17,11.583333333333334,0.7604526491614438,3.0
0x9afc,HYDRES14DEL01,24,4.2,17.426228,78.407495,17.536228,78.517495,2022-03-18,1900-01-01 19:45:47,1900-01-01 20:04:43,Windy,Jam,0,Buffet,motorcycle,2,1,0,35,18.933333333333334,1.284007697565568,3.0
0x9464,PUNERES09DEL01,30,4.6,18.536562,73.896485,18.576562,73.936485,2022-03-01,1900-01-01 16:20:19,1900-01-01 16:29:46,Cloudy,Medium,1,Snack,motorcycle,1,1,0,18,9.45,-0.6386602719887531,1.0
0x64ee,CHENRES06DEL02,29,4.8,13.054347,80.257221,13.104347,80.307221,2022-03-24,1900-01-01 20:11:51,1900-01-01 20:19:48,Windy,Jam,1,Drinks,scooter,1,1,3,29,7.95,-0.3476641207172734,3.0
0x8ce0,BANGRES08DEL02,34,4.7,12.906229,77.596791,12.986229,77.676791,2022-03-18,1900-01-01 21:56:28,1900-01-01 22:11:32,Windy,Jam,2,Buffet,electric_scooter,0,1,0,25,15.066666666666666,0.4837669707851004,3.0
0xd17a,GOARES16DEL02,30,4.5,15.498603,73.826911,15.578603,73.906911,2022-02-18,1900-01-01 20:23:01,1900-01-01 20:30:53,Sunny,Jam,1,Drinks,motorcycle,1,1,0,22,7.866666666666666,0.4717161905491882,3.0
0x6a1d,MYSRES20DEL03,21,4.9,12.337978,76.616792,12.397978,76.676792,2022-03-09,1900-01-01 18:51:58,1900-01-01 18:59:01,Fog,Medium,2,Drinks,scooter,0,1,0,19,7.05,-0.0684819471098211,1.0
0xd213,DEHRES07DEL02,28,4.7,30.362686,78.06889,30.382686,78.08889,2022-02-15,1900-01-01 08:27:51,1900-01-01 08:43:16,Sunny,Low,2,Buffet,scooter,0,1,3,22,15.416666666666666,-1.2078188280905628,0.0
0xd963,KOLRES11DEL01,28,4.9,22.577821,88.400581,22.617821,88.440581,2022-02-11,1900-01-01 14:54:41,1900-01-01 15:06:11,Stormy,High,0,Meal,motorcycle,1,1,3,22,11.5,-0.6518392422289251,2.0
0x8f7a,RANCHIRES06DEL02,33,5,23.357804,85.325146,23.437804,85.405146,2022-04-02,1900-01-01 21:54:19,1900-01-01 22:08:30,Sunny,Jam,2,Snack,motorcycle,0,1,0,22,14.183333333333334,0.42300556980062193,3.0
0x6511,JAPRES04DEL02,22,4.9,26.902328,75.794257,27.032328,75.924257,2022-03-29,1900-01-01 23:18:08,1900-01-01 23:30:52,Sunny,Low,0,Meal,motorcycle,0,1,0,23,12.733333333333333,1.7251641709121261,0.0
0xc055,AURGRES010DEL02,33,4.5,19.875337,75.316722,19.895337,75.336722,2022-02-15,1900-01-01 11:30:41,1900-01-01 11:44:36,Windy,High,2,Buffet,electric_scooter,0,1,3,27,13.916666666666666,-1.1875876479010445,2.0
0x57a0,SURRES07DEL02,20,4.8,21.170798,72.790489,21.190798,72.810489,2022-03-17,1900-01-01 08:59:29,1900-01-01 09:10:45,Cloudy,Low,2,Snack,scooter,0,1,0,13,11.266666666666667,-1.1896969938210604,0.0
0x1eee,COIMBRES18DEL01,20,4.6,11.02091,76.940432,11.09091,77.010432,2022-03-16,1900-01-01 21:46:48,1900-01-01 21:59:53,Windy,Jam,1,Buffet,motorcycle,1,1,0,17,13.083333333333334,0.21327014430376148,3.0
0xae0e,CHENRES16DEL02,30,4.2,13.049645,80.242268,13.179645,80.372268,2022-03-31,1900-01-01 19:46:46,1900-01-01 19:58:21,Sandstorms,Jam,2,Buffet,scooter,1,1,3,43,11.583333333333334,1.867724492403523,3.0
0x898d,JAPRES13DEL01,21,4.9,26.846156,75.8023,26.856156,75.8123,2022-03-03,1900-01-01 08:47:17,1900-01-01 08:55:58,Sunny,Low,2,Snack,motorcycle,1,1,0,20,8.683333333333334,-1.4663479291056356,0.0
0xbc11,JAPRES14DEL02,37,3.7,26.88842,75.800689,27.01842,75.930689,2022-03-08,1900-01-01 21:43:12,1900-01-01 21:55:45,Sandstorms,Jam,1,Drinks,scooter,1,1,0,37,12.55,1.7253495120665625,3.0
0x1e69,INDORES07DEL02,24,4.4,22.722634,75.886959,22.772634,75.936959,2022-03-24,1900-01-01 19:14:53,1900-01-01 19:16:53,Sunny,Jam,0,Meal,motorcycle,1,1,0,44,2.0,-0.382355105015367,3.0
0xc328,ALHRES18DEL02,28,4.8,25.450317,81.831681,25.500317,81.881681,2022-02-17,1900-01-01 22:33:29,1900-01-01 22:42:31,Sunny,Low,2,Meal,electric_scooter,1,1,3,22,9.033333333333333,-0.3951113631242128,0.0
0x6db7,PUNERES07DEL03,28,5,18.546947,73.900626,18.636947,73.990626,2022-03-08,1900-01-01 21:53:30,1900-01-01 22:08:41,Cloudy,Jam,2,Meal,scooter,2,1,0,44,15.183333333333334,0.7283224754717501,3.0
0x8377,CHENRES09DEL01,28,4.6,13.044694,80.26147,13.154694,80.37147,2022-04-02,1900-01-01 17:47:15,1900-01-01 17:52:13,Stormy,Medium,0,Snack,motorcycle,0,1,0,20,4.966666666666667,1.3139420506882604,1.0
0x2179,JAPRES18DEL01,31,4.6,26.913987,75.752891,26.983987,75.822891,2022-03-02,1900-01-01 19:59:35,1900-01-01 20:11:44,Sunny,Jam,0,Snack,motorcycle,2,1,0,39,12.15,0.1294804907094356,3.0
0xa824,SURRES16DEL02,22,4.9,21.160437,72.774209,21.240437,72.854209,2022-03-04,1900-01-01 21:23:51,1900-01-01 21:36:19,Sandstorms,Jam,0,Drinks,motorcycle,1,1,0,26,12.466666666666667,0.43838879850213824,3.0
0x8ee0,SURRES04DEL01,29,4.8,21.173493,72.801953,21.283493,72.911953,2022-03-16,1900-01-01 18:57:41,1900-01-01 19:00:47,Sandstorms,Medium,1,Meal,scooter,1,1,0,15,3.1,1.2521893754400388,1.0
0x4bce,JAPRES03DEL01,33,4.7,26.913483,75.803139,26.983483,75.873139,2022-03-14,1900-01-01 17:14:38,1900-01-01 17:28:03,Sunny,Medium,2,Meal,motorcycle,1,1,0,26,13.416666666666666,0.12948410599774288,1.0
0xbf7a,KNPRES17DEL03,NaN,NaN,26.483042,80.317833,26.543042,80.377833,2022-02-17,Unknown,1900-01-01 22:56:08,NaN,NaN,3,Meal,electric_scooter,1,1,0,27,9.25,-0.13384447592212192,1.0
0x7616,MUMRES08DEL03,22,4.7,19.065838,72.832658,19.095838,72.862658,2022-03-13,1900-01-01 23:11:16,1900-01-01 23:20:42,Fog,Low,0,Drinks,motorcycle,1,1,0,20,9.433333333333334,-0.9132884442280521,0.0
0xdf9d,KNPRES04DEL01,30,4.1,26.471529,80.313458,26.581529,80.423458,2022-02-12,1900-01-01 19:51:37,1900-01-01 20:04:44,Fog,Jam,1,Buffet,motorcycle,1,1,0,48,13.116666666666667,1.1981648797722422,3.0
0xd7f3,ALHRES18DEL02,27,4.6,25.450317,81.831681,25.530317,81.911681,2022-02-16,1900-01-01 18:40:00,1900-01-01 18:45:07,Sunny,Medium,1,Meal,scooter,0,1,0,14,5.116666666666666,0.40716587468718396,1.0
0xbf9a,ALHRES16DEL03,NaN,NaN,25.450377,81.834236,25.540377,81.924236,2022-02-12,Unknown,1900-01-01 18:17:24,Cloudy,Medium,1,Buffet,motorcycle,1,1,1,30,9.25,0.6745714622679394,1.0
0x7f6b,HYDRES06DEL03,28,4.8,17.455894,78.375467,17.545894,78.465467,2022-03-14,1900-01-01 21:49:08,1900-01-01 21:59:02,Sandstorms,Jam,2,Snack,scooter,0,1,0,15,9.9,0.7354387948772276,3.0
0x8a5,BANGRES18DEL01,NaN,NaN,12.913041,77.683237,12.953041,77.723237,2022-03-15,Unknown,1900-01-01 14:54:36,Sandstorms,High,2,Drinks,scooter,1,1,0,32,9.25,-0.6243065641532367,2.0
0xaab2,MYSRES12DEL02,30,4.8,12.284747,76.625861,12.304747,76.645861,2022-03-03,1900-01-01 08:43:10,1900-01-01 08:52:39,Cloudy,Low,2,Buffet,electric_scooter,1,1,0,18,9.483333333333333,-1.177710547324637,0.0
0x6a47,MYSRES19DEL01,20,4.7,12.334022,76.618203,12.374022,76.658203,2022-03-07,1900-01-01 14:47:19,1900-01-01 14:57:12,Windy,High,2,Drinks,scooter,0,1,3,13,9.883333333333333,-0.6231049888409607,2.0
0x19c1,MYSRES09DEL03,23,4.3,12.323194,76.630583,12.353194,76.660583,2022-03-28,1900-01-01 19:13:31,1900-01-01 19:26:16,Sunny,Jam,0,Drinks,motorcycle,3,1,0,54,12.75,-0.900413694418566,3.0
0x4612,COIMBRES07DEL01,32,4.9,10.96185,76.971082,10.97185,76.981082,2022-03-07,1900-01-01 11:27:15,1900-01-01 11:33:37,Cloudy,High,1,Meal,motorcycle,1,1,0,26,6.366666666666666,-1.454437652203561,2.0
0x5e69,JAPRES18DEL03,35,4.4,26.913987,75.752891,27.003987,75.842891,2022-04-06,1900-01-01 17:44:41,1900-01-01 17:55:01,Windy,Medium,2,Meal,scooter,1,1,0,37,10.333333333333334,0.6613643450449935,1.0
0x4b0e,JAPRES12DEL03,32,3.9,26.902908,75.792934,26.992908,75.882934,2022-03-27,1900-01-01 00:02:41,1900-01-01 00:05:54,Cloudy,Low,2,Snack,electric_scooter,1,1,0,32,3.216666666666667,0.6614665372839545,0.0
0x55f5,MYSRES07DEL02,24,4.9,12.325461,76.632278,12.455461,76.762278,2022-03-16,1900-01-01 17:32:00,1900-01-01 17:39:00,Fog,Medium,1,Drinks,scooter,1,1,3,26,7.0,1.8726490058605458,1.0
0xcb55,LUDHRES12DEL01,36,4.7,30.893244,75.821817,31.003244,75.931817,2022-02-12,1900-01-01 21:41:50,1900-01-01 21:51:26,Cloudy,Jam,0,Buffet,motorcycle,1,1,0,51,9.6,1.145801235943654,3.0
0x5be1,HYDRES14DEL02,23,4.9,17.426228,78.407495,17.556228,78.537495,2022-04-02,1900-01-01 18:03:11,1900-01-01 18:05:01,Stormy,Medium,2,Meal,scooter,0,1,0,17,1.8333333333333333,1.8323603585791268,1.0
0x4dde,BANGRES13DEL01,39,4.7,12.935662,77.61413,12.975662,77.65413,2022-03-01,1900-01-01 15:55:54,1900-01-01 15:57:57,Sandstorms,Medium,1,Snack,motorcycle,1,1,0,26,2.05,-0.6243545771464506,1.0
0xbdd2,COIMBRES08DEL01,24,4.7,11.001852,76.976268,11.071852,77.046268,2022-04-02,1900-01-01 18:29:55,1900-01-01 18:32:18,Sandstorms,Medium,0,Drinks,motorcycle,1,1,1,29,2.3833333333333333,0.2133309052477571,1.0
0x4440,MYSRES01DEL02,34,4.8,12.311072,76.654878,12.331072,76.674878,2022-03-24,1900-01-01 12:05:19,1900-01-01 12:19:12,Sunny,High,1,Snack,motorcycle,1,1,0,18,13.883333333333333,-1.177737165717848,2.0
0x510e,CHENRES07DEL03,25,4.6,13.081878,80.248519,13.111878,80.278519,2022-03-13,1900-01-01 22:49:38,1900-01-01 22:52:57,Cloudy,Low,0,Snack,motorcycle,0,1,3,17,3.316666666666667,-0.9016011225095873,0.0
0x8c82,HYDRES17DEL01,27,4.4,17.451976,78.385883,17.491976,78.425883,2022-03-01,1900-01-01 13:55:53,1900-01-01 14:10:29,Sunny,High,0,Buffet,motorcycle,1,1,0,47,14.6,-0.6355213331425035,2.0
0xb7b9,PUNERES14DEL03,23,4.6,18.516216,73.842527,18.606216,73.932527,2022-03-08,1900-01-01 22:04:16,1900-01-01 22:11:56,Windy,Jam,0,Meal,motorcycle,0,1,0,31,7.666666666666667,0.7285282855638844,3.0
0xa0f4,SURRES05DEL01,35,4.6,21.175104,72.804342,21.285104,72.914342,2022-03-20,1900-01-01 22:37:05,1900-01-01 22:54:33,Fog,Low,0,Snack,motorcycle,0,1,0,40,17.466666666666665,1.252174516270166,0.0
0x6e05,PUNERES01DEL01,35,3.8,18.569156,73.774723,18.679156,73.884723,2022-04-06,1900-01-01 20:26:31,1900-01-01 20:30:14,Sunny,Jam,1,Meal,motorcycle,0,1,0,32,3.716666666666667,1.274893570738673,3.0
0x57d5,INDORES02DEL01,21,4.7,22.651847,75.881991,22.721847,75.951991,2022-03-16,1900-01-01 20:34:15,1900-01-01 20:40:59,Cloudy,Jam,0,Buffet,motorcycle,1,1,0,45,6.733333333333333,0.15805570182456982,3.0
0x79a0,SURRES08DEL03,26,4.7,21.173343,72.792731,21.233343,72.852731,2022-03-15,1900-01-01 19:48:29,1900-01-01 19:57:46,Windy,Jam,2,Meal,electric_scooter,1,1,0,26,9.283333333333333,-0.10433199766599183,3.0
0xb13f,BANGRES19DEL01,36,4.9,12.914264,77.6784,13.024264,77.7884,2022-03-20,1900-01-01 22:01:27,1900-01-01 22:14:23,Cloudy,Jam,0,Snack,motorcycle,1,2,0,44,12.933333333333334,1.3147084241768419,3.0
0x7812,PUNERES04DEL02,36,4.9,18.51421,73.838429,18.59421,73.918429,2022-03-10,1900-01-01 22:38:57,1900-01-01 22:42:30,Windy,Low,2,Snack,motorcycle,1,1,0,23,3.55,0.45512949396293884,0.0
0x5ed6,SURRES14DEL01,28,4.7,21.157729,72.768726,21.197729,72.808726,2022-03-03,1900-01-01 15:27:41,1900-01-01 15:42:05,Sandstorms,Medium,0,Meal,motorcycle,1,1,3,29,14.4,-0.6469475865993357,1.0
0x6ade,RANCHIRES04DEL02,27,4.7,23.359033,85.325347,23.379033,85.345347,2022-03-30,1900-01-01 11:58:03,1900-01-01 12:02:27,Windy,High,2,Snack,scooter,1,1,0,14,4.4,-1.1935232243328382,2.0
0x81da,PUNERES05DEL02,21,4.7,18.543626,73.905101,18.673626,74.035101,2022-03-06,1900-01-01 17:44:38,1900-01-01 17:47:01,Windy,Medium,2,Drinks,scooter,0,1,3,18,2.3833333333333333,1.8218311691037883,1.0
0x5fda,MYSRES11DEL02,20,4.1,12.323225,76.630028,12.403225,76.710028,2022-03-14,1900-01-01 20:31:36,1900-01-01 20:46:27,Cloudy,Jam,1,Snack,scooter,1,1,0,39,14.85,0.48618871616489057,3.0
0x6b88,RANCHIRES20DEL03,36,4.4,23.39925,85.390464,23.48925,85.480464,2022-03-25,1900-01-01 18:24:10,1900-01-01 18:28:32,Stormy,Medium,0,Snack,motorcycle,1,1,0,49,4.366666666666666,0.6920541487327527,1.0
0x7ff8,SURRES07DEL01,25,4,21.170798,72.790489,21.180798,72.800489,2022-04-05,1900-01-01 08:43:15,1900-01-01 08:50:08,Stormy,Low,0,Buffet,motorcycle,0,1,0,15,6.883333333333334,-1.4610623829616547,0.0
0xda78,KNPRES04DEL01,21,4.6,26.471529,80.313458,26.511529,80.353458,2022-02-11,1900-01-01 13:37:39,1900-01-01 13:45:11,Windy,High,2,Drinks,electric_scooter,1,1,0,15,7.533333333333333,-0.6666213285673466,2.0
0x380f,SURRES06DEL03,25,4.9,21.185047,72.80859,21.215047,72.83859,2022-03-26,1900-01-01 21:58:10,1900-01-01 22:01:53,Windy,Jam,2,Drinks,scooter,1,1,3,22,3.716666666666667,-0.9183757672534492,3.0
0x847,CHENRES14DEL02,37,3.5,13.026279,80.174568,13.106279,80.254568,2022-03-25,1900-01-01 21:39:52,1900-01-01 21:47:55,Windy,Jam,1,Meal,motorcycle,2,1,0,43,8.05,0.4832550276631433,3.0
0x23cc,VADRES01DEL03,23,4.7,22.307898,73.167788,22.367898,73.227788,2022-03-03,1900-01-01 21:37:23,1900-01-01 21:48:19,Windy,Jam,2,Meal,electric_scooter,0,1,0,12,10.933333333333334,-0.11016693849353561,3.0
0x6a1c,VADRES06DEL02,29,4.6,22.31279,73.170283,22.36279,73.220283,2022-03-30,1900-01-01 18:14:07,1900-01-01 18:23:27,Fog,Medium,2,Drinks,scooter,0,1,0,15,9.333333333333334,-0.3805446512785318,1.0
0x4651,JAPRES14DEL01,28,4.6,26.88842,75.800689,26.92842,75.840689,2022-03-01,1900-01-01 15:17:04,1900-01-01 15:21:22,Sandstorms,Medium,2,Buffet,scooter,1,1,0,23,4.3,-0.6683175565584726,1.0
0x79ca,MYSRES04DEL02,22,4.5,12.3085,76.665808,12.3585,76.715808,2022-03-03,1900-01-01 21:36:08,1900-01-01 21:45:44,Sandstorms,Jam,2,Meal,motorcycle,0,1,3,21,9.6,-0.3457201878391626,3.0
0x1bf5,VADRES11DEL01,27,5,22.308096,73.167753,22.418096,73.277753,2022-03-02,1900-01-01 21:31:30,1900-01-01 21:48:03,Stormy,Jam,2,Snack,scooter,0,1,0,23,16.55,1.2414807401182768,3.0
0x5d29,BANGRES09DEL01,26,4.8,12.934179,77.615797,13.044179,77.725797,2022-03-14,1900-01-01 17:38:18,1900-01-01 17:44:44,Windy,Medium,1,Drinks,motorcycle,1,1,0,24,6.433333333333334,1.3145918832551657,1.0
0x8e92,RANCHIRES06DEL03,36,4.3,23.357804,85.325146,23.447804,85.415146,2022-03-25,1900-01-01 21:11:13,1900-01-01 21:28:45,Sandstorms,Jam,1,Buffet,motorcycle,2,1,1,33,17.533333333333335,0.6923946942931501,3.0
0x9f76,SURRES07DEL02,36,4.9,21.170798,72.790489,21.300798,72.920489,2022-03-25,1900-01-01 20:10:49,1900-01-01 20:22:48,Fog,Jam,0,Snack,motorcycle,3,1,3,46,11.983333333333333,1.7947687648794834,3.0
0x381e,VADRES010DEL03,31,4.8,22.310329,73.169083,22.340329,73.199083,2022-04-05,1900-01-01 23:37:30,1900-01-01 23:40:48,Sunny,Low,0,Buffet,motorcycle,1,1,0,26,3.3,-0.9212684744492577,0.0
0x4553,RANCHIRES13DEL02,25,4.2,23.374989,85.335486,23.454989,85.415486,2022-04-04,1900-01-01 22:00:18,1900-01-01 22:01:01,Windy,Jam,0,Drinks,motorcycle,1,1,3,39,0.7166666666666667,0.42288013457497203,3.0
0x9a96,INDORES09DEL03,35,5,22.725835,75.887648,22.755835,75.917648,2022-03-24,1900-01-01 21:04:19,1900-01-01 21:09:09,Sunny,Jam,1,Buffet,scooter,0,1,0,24,4.833333333333333,-0.922369347701444,3.0
0xe055,KNPRES02DEL01,22,4.7,26.471617,80.313564,26.581617,80.423564,2022-02-16,1900-01-01 23:33:30,1900-01-01 23:37:46,Sandstorms,Low,1,Buffet,scooter,1,1,3,10,4.266666666666667,1.198163900249022,0.0
0x614b,RANCHIRES010DEL03,33,4.9,23.354422,85.3329,23.414422,85.3929,2022-04-05,1900-01-01 21:05:19,1900-01-01 21:16:04,Fog,Jam,0,Drinks,motorcycle,0,1,0,33,10.75,-0.11578159610191144,3.0
0x7781,JAPRES17DEL03,35,4.8,26.892312,75.806896,26.922313,75.836896,2022-03-19,1900-01-01 23:30:49,1900-01-01 23:36:05,Sandstorms,Low,2,Snack,scooter,0,1,0,21,5.266666666666667,-0.9343290469606378,0.0
0xd13d,DEHRES07DEL01,32,4.2,30.362686,78.06889,30.472686,78.17889,2022-02-18,1900-01-01 18:19:42,1900-01-01 18:33:57,Cloudy,Medium,2,Buffet,motorcycle,1,1,3,44,14.25,1.1524025743523765,1.0
0x11ee,MYSRES09DEL02,26,4.6,12.323194,76.630583,12.403194,76.710583,2022-04-02,1900-01-01 23:49:17,1900-01-01 23:56:06,Cloudy,Low,1,Buffet,scooter,0,1,0,23,6.816666666666666,0.4861888420884056,0.0
0x7fe6,MYSRES04DEL01,24,4.7,12.3085,76.665808,12.3485,76.705808,2022-03-21,1900-01-01 16:49:45,1900-01-01 17:03:30,Sunny,Medium,1,Snack,scooter,1,1,3,14,13.75,-0.6230532415222548,1.0
0x4eb3,INDORES19DEL03,26,4.6,22.745536,75.893106,22.805536,75.953106,2022-03-07,1900-01-01 18:26:10,1900-01-01 18:32:30,Stormy,Medium,1,Meal,scooter,1,1,0,24,6.333333333333333,-0.11248805673490717,1.0
